date,최대전력(MW)
2020.5.16,54733
2020.5.17,55310
2020.5.18,65700
2020.5.19,63817
2020.5.20,61065
2020.5.21,61329
2020.5.22,61067
2020.5.23,54830
2020.5.24,54457
2020.5.25,62174
2020.5.26,62836
2020.5.27,61192
2020.5.28,61697
2020.5.29,61765
2020.5.30,54866
2020.5.31,53975
2020.6.1,62505
2020.6.2,64274
2020.6.3,66004
2020.6.4,67908
2020.6.5,67093
2020.6.6,57796
2020.6.7,56738
2020.6.8,70986
2020.6.9,73065
2020.6.10,75247
2020.6.11,72458
2020.6.12,71925
2020.6.13,61765
2020.6.14,58071
2020.6.15,68945
2020.6.16,70355
2020.6.17,71113
2020.6.18,68208
2020.6.19,67881
2020.6.20,58749
2020.6.21,58769
2020.6.22,74046
2020.6.23,74580
2020.6.24,71085
2020.6.25,70436
2020.6.26,67237
2020.6.27,59168
2020.6.28,58627
2020.6.29,71580
2020.6.30,67390
2020.7.1,67510
2020.7.2,70435
2020.7.3,69956
2020.7.4,58241
2020.7.5,58879
2020.7.6,73331
2020.7.7,72265
2020.7.8,74371
2020.7.9,75675
2020.7.10,72503
2020.7.11,61501
2020.7.12,58411
2020.7.13,68771
2020.7.14,68457
2020.7.15,68952
2020.7.16,70509
2020.7.17,71418
2020.7.18,61204
2020.7.19,62377
2020.7.20,73800
2020.7.21,74450
2020.7.22,74111
2020.7.23,72543
2020.7.24,69401
2020.7.25,59890
2020.7.26,60578
2020.7.27,73006
2020.7.28,73747
2020.7.29,73525
2020.7.30,72981
2020.7.31,72400
2020.8.1,62900
2020.8.2,62345
2020.8.3,68035
2020.8.4,71617
2020.8.5,72543
2020.8.6,73160
2020.8.7,72986
2020.8.8,64649
2020.8.9,65302
2020.8.10,80229
2020.8.11,79148
2020.8.12,82122
2020.8.13,83777
2020.8.14,82639
2020.8.15,72195
2020.8.16,70452
2020.8.17,78553
2020.8.18,86324
2020.8.19,86698
2020.8.20,86967
2020.8.21,84425
2020.8.22,69559
2020.8.23,68538
2020.8.24,85076
2020.8.25,88574
2020.8.26,89091
2020.8.27,84961
2020.8.28,85677
2020.8.29,72836
2020.8.30,71466
2020.8.31,82673
2020.9.1,82036
2020.9.2,81356
2020.9.3,74636
2020.9.4,73772
2020.9.5,61835
2020.9.6,59566
2020.9.7,69547
2020.9.8,73153
2020.9.9,71515
2020.9.10,72738
2020.9.11,73473
2020.9.12,60966
2020.9.13,59480
2020.9.14,70702
2020.9.15,73146
2020.9.16,73144
2020.9.17,71725
2020.9.18,68259
2020.9.19,59888
2020.9.20,58261
2020.9.21,67626
2020.9.22,68157
2020.9.23,68298
2020.9.24,69151
2020.9.25,67826
2020.9.26,59397
2020.9.27,58397
2020.9.28,66036
2020.9.29,60187
2020.9.30,51986
2020.10.1,48946
2020.10.2,51651
2020.10.3,53653
2020.10.4,55638
2020.10.5,65238
2020.10.6,66935
2020.10.7,66722
2020.10.8,66261
2020.10.9,62608
2020.10.10,57877
2020.10.11,57139
2020.10.12,67195
2020.10.13,67755
2020.10.14,67364
2020.10.15,67771
2020.10.16,67349
2020.10.17,59231
2020.10.18,57306
2020.10.19,67545
2020.10.20,67824
2020.10.21,68454
2020.10.22,68374
2020.10.23,67147
2020.10.24,59213
2020.10.25,57288
2020.10.26,67680
2020.10.27,67660
2020.10.28,66752
2020.10.29,67410
2020.10.30,66037
2020.10.31,57719
2020.11.1,56822
2020.11.2,66720
2020.11.3,69570
2020.11.4,69231
2020.11.5,68907
2020.11.6,69596
2020.11.7,58540
2020.11.8,57536
2020.11.9,69999
2020.11.10,68952
2020.11.11,67954
2020.11.12,68011
2020.11.13,67692
2020.11.14,58858
2020.11.15,57555
2020.11.16,68154
2020.11.17,69082
2020.11.18,69555
2020.11.19,70905
2020.11.20,71916
2020.11.21,60121
2020.11.22,59194
2020.11.23,73234
2020.11.24,73988
2020.11.25,72888
2020.11.26,73798
2020.11.27,73588
2020.11.28,63912
2020.11.29,62162
2020.11.30,77074
2020.12.1,76210
2020.12.2,77722
2020.12.3,76904
2020.12.4,76916
2020.12.5,64555
2020.12.6,62314
2020.12.7,78832
2020.12.8,78234
2020.12.9,78544
2020.12.10,80497
2020.12.11,77669
2020.12.12,64485
2020.12.13,63683
2020.12.14,84182
2020.12.15,84708
2020.12.16,85132
2020.12.17,84185
2020.12.18,82899
2020.12.19,69628
2020.12.20,66560
2020.12.21,82906
2020.12.22,82109
2020.12.23,81349
2020.12.24,77124
2020.12.25,67327
2020.12.26,63604
2020.12.27,62840
2020.12.28,76803
2020.12.29,78915
2020.12.30,83916
2020.12.31,80632
2021.1.1,64942
2021.1.2,64982
2021.1.3,66473
2021.1.4,82840
2021.1.5,84497
2021.1.6,85568
2021.1.7,90195
2021.1.8,89858
2021.1.9,74232
2021.1.10,70738
2021.1.11,90564
2021.1.12,88089
2021.1.13,84235
2021.1.14,80757
2021.1.15,78869
2021.1.16,69347
2021.1.17,68310
2021.1.18,86673
2021.1.19,85348
2021.1.20,83468
2021.1.21,80435
2021.1.22,79367
2021.1.23,65370
2021.1.24,62201
2021.1.25,75047
2021.1.26,79190
2021.1.27,77213
2021.1.28,80655
2021.1.29,83971
2021.1.30,69215
2021.1.31,63574
2021.2.1,77878
2021.2.2,80457
2021.2.3,82594
2021.2.4,80804
2021.2.5,80698
2021.2.6,66340
2021.2.7,63698
2021.2.8,77950
2021.2.9,79114
2021.2.10,76269
2021.2.11,61009
2021.2.12,54836
2021.2.13,55686
2021.2.14,57687
2021.2.15,74829
2021.2.16,80711
2021.2.17,84749
2021.2.18,84067
2021.2.19,79299
2021.2.20,64603
2021.2.21,60140
2021.2.22,70422
2021.2.23,73896
2021.2.24,76281
2021.2.25,77701
2021.2.26,73253
2021.2.27,61810
2021.2.28,59511
2021.3.1,64904
2021.3.2,77208
2021.3.3,74748
2021.3.4,76597
2021.3.5,72682
2021.3.6,62607
2021.3.7,60702
2021.3.8,71789
2021.3.9,72893
2021.3.10,70943
2021.3.11,71172
2021.3.12,73861
2021.3.13,60715
2021.3.14,58921
2021.3.15,68220
2021.3.16,68547
2021.3.17,67684
2021.3.18,68081
2021.3.19,67369
2021.3.20,61460
2021.3.21,59578
2021.3.22,68873
2021.3.23,68079
2021.3.24,68196
2021.3.25,67429
2021.3.26,66019
2021.3.27,59268
2021.3.28,57877
2021.3.29,66819
2021.3.30,66325
2021.3.31,65755
2021.4.1,66192
2021.4.2,64600
2021.4.3,59025
2021.4.4,57780
2021.4.5,66231
2021.4.6,66622
2021.4.7,66289
2021.4.8,66706
2021.4.9,65500
2021.4.10,58226
2021.4.11,56651
2021.4.12,68966
2021.4.13,66770
2021.4.14,66263
2021.4.15,66365
2021.4.16,66009
2021.4.17,58589
2021.4.18,57397
2021.4.19,66072
2021.4.20,66393
2021.4.21,65940
2021.4.22,67265
2021.4.23,65461
2021.4.24,57782
2021.4.25,56810
2021.4.26,65456
2021.4.27,66283
2021.4.28,65551
2021.4.29,66022
2021.4.30,64304
2021.5.1,56758
2021.5.2,56721
2021.5.3,65471
2021.5.4,67838
2021.5.5,60540
2021.5.6,65436
2021.5.7,64780
2021.5.8,57311
2021.5.9,56138
2021.5.10,66682
2021.5.11,66134
2021.5.12,66063
2021.5.13,67558
2021.5.14,68888
2021.5.15,60555
2021.5.16,58503
2021.5.17,68368
2021.5.18,66240
2021.5.19,62006
2021.5.20,69140
2021.5.21,65806
2021.5.22,58452
2021.5.23,56815
2021.5.24,65847
2021.5.25,65408
2021.5.26,66876
2021.5.27,67738
2021.5.28,66069
2021.5.29,57782
2021.5.30,57041
2021.5.31,66049
2021.6.1,67332
2021.6.2,68419
2021.6.3,70113
2021.6.4,64864
2021.6.5,58611
2021.6.6,58683
2021.6.7,68543
2021.6.8,69828
2021.6.9,73387
2021.6.10,74929
2021.6.11,70071
2021.6.12,62209
2021.6.13,61518
2021.6.14,74220
2021.6.15,73311
2021.6.16,72494
2021.6.17,72670
2021.6.18,70527
2021.6.19,60923
2021.6.20,61200
2021.6.21,72382
2021.6.22,72518
2021.6.23,71726
2021.6.24,72813
2021.6.25,72763
2021.6.26,62042
2021.6.27,62109
2021.6.28,74821
2021.6.29,75854
2021.6.30,74824
2021.7.1,77476
2021.7.2,76865
2021.7.3,64612
2021.7.4,62368
2021.7.5,76256
2021.7.6,79663
2021.7.7,81086
2021.7.8,81187
2021.7.9,78397
2021.7.10,67726
2021.7.11,68518
2021.7.12,85011
2021.7.13,87172
2021.7.14,88087
2021.7.15,88551
2021.7.16,88015
2021.7.17,71849
2021.7.18,72054
2021.7.19,84586
2021.7.20,87841
2021.7.21,88937
2021.7.22,89958
2021.7.23,89812
2021.7.24,78285
2021.7.25,76521
2021.7.26,89426
2021.7.27,91141
2021.7.28,90240
2021.7.29,89634
2021.7.30,87847
2021.7.31,76776
2021.8.1,72943
2021.8.2,75460
2021.8.3,77517
2021.8.4,80073
2021.8.5,85215
2021.8.6,82367
2021.8.7,75210
2021.8.8,70201
2021.8.9,84755
2021.8.10,84877
2021.8.11,83818
2021.8.12,86355
2021.8.13,81779
2021.8.14,68470
2021.8.15,68076
2021.8.16,74559
2021.8.17,80393
2021.8.18,80362
2021.8.19,79472
2021.8.20,79554
2021.8.21,69215
2021.8.22,66387
2021.8.23,79334
2021.8.24,81241
2021.8.25,80262
2021.8.26,81471
2021.8.27,78339
2021.8.28,66357
2021.8.29,65588
2021.8.30,78996
2021.8.31,77665
2021.9.1,77228
2021.9.2,76036
2021.9.3,74073
2021.9.4,63885
2021.9.5,62545
2021.9.6,75426
2021.9.7,76075
2021.9.8,74423
2021.9.9,76594
2021.9.10,75304
2021.9.11,65783
2021.9.12,64512
2021.9.13,77820
2021.9.14,76081
2021.9.15,74944
2021.9.16,75436
2021.9.17,71837
2021.9.18,62245
2021.9.19,58954
2021.9.20,55779
2021.9.21,53652
2021.9.22,57177
2021.9.23,67149
2021.9.24,68879
2021.9.25,61851
2021.9.26,60737
2021.9.27,72396
2021.9.28,74094
2021.9.29,75683
2021.9.30,73226
2021.10.1,72146
2021.10.2,62298
2021.10.3,60876
2021.10.4,69932
2021.10.5,75698
2021.10.6,73845
2021.10.7,73754
2021.10.8,72717
2021.10.9,63659
2021.10.10,61162
2021.10.11,64647
2021.10.12,70121
2021.10.13,70657
2021.10.14,71458
2021.10.15,70778
2021.10.16,60050
2021.10.17,58640
2021.10.18,69348
2021.10.19,69823
2021.10.20,69414
2021.10.21,70203
2021.10.22,67900
2021.10.23,59042
2021.10.24,57699
2021.10.25,69114
2021.10.26,69601
2021.10.27,68937
2021.10.28,69488
2021.10.29,67683
2021.10.30,59770
2021.10.31,58161
2021.11.1,69259
2021.11.2,69554
2021.11.3,69599
2021.11.4,70149
2021.11.5,68742
2021.11.6,59456
2021.11.7,58370
2021.11.8,72602
2021.11.9,72800
2021.11.10,73477
2021.11.11,74708
2021.11.12,73855
2021.11.13,61840
2021.11.14,59863
2021.11.15,71603
2021.11.16,72310
2021.11.17,73028
2021.11.18,72485
2021.11.19,70926
2021.11.20,61390
2021.11.21,60516
2021.11.22,76847
2021.11.23,79838
2021.11.24,76210
2021.11.25,74510
2021.11.26,75223
2021.11.27,63937
2021.11.28,62027
2021.11.29,75340
2021.11.30,80362
2021.12.1,81177
2021.12.2,80145
2021.12.3,78696
2021.12.4,65770
2021.12.5,64032
2021.12.6,78083
2021.12.7,78079
2021.12.8,78310
2021.12.9,78182
2021.12.10,77936
2021.12.11,64834
2021.12.12,65441
2021.12.13,82173
2021.12.14,82571
2021.12.15,79839
2021.12.16,81399
2021.12.17,85699
2021.12.18,70883
2021.12.19,67544
2021.12.20,81750
2021.12.21,80294
2021.12.22,81451
2021.12.23,81874
2021.12.24,81185
2021.12.25,72815
2021.12.26,71719
2021.12.27,90708
2021.12.28,88717
2021.12.29,85966
2021.12.30,84564
2021.12.31,81748
2022.1.1,67369
2022.1.2,68173
2022.1.3,85196
2022.1.4,85161
2022.1.5,89397
2022.1.6,84761
2022.1.7,85425
2022.1.8,70793
2022.1.9,67889
2022.1.10,85301
2022.1.11,88103
2022.1.12,88305
2022.1.13,89115
2022.1.14,87278
2022.1.15,71585
2022.1.16,70090
2022.1.17,87967
2022.1.18,87579
2022.1.19,88076
2022.1.20,87884
2022.1.21,86522
2022.1.22,72105
2022.1.23,67726
2022.1.24,83085
2022.1.25,86241
2022.1.26,82984
2022.1.27,82938
2022.1.28,82283
2022.1.29,68009
2022.1.30,65026
2022.1.31,61339
2022.2.1,59840
2022.2.2,63795
2022.2.3,78841
2022.2.4,82614
2022.2.5,73089
2022.2.6,69718
2022.2.7,87351
2022.2.8,85352
2022.2.9,83819
2022.2.10,81626
2022.2.11,81928
2022.2.12,67542
2022.2.13,65396
2022.2.14,79225
2022.2.15,83893
2022.2.16,86687
2022.2.17,86434
2022.2.18,84164
2022.2.19,70632
2022.2.20,69627
2022.2.21,82900
2022.2.22,83248
2022.2.23,85489
2022.2.24,83453
2022.2.25,80824
2022.2.26,67374
2022.2.27,64965
2022.2.28,73959
2022.3.1,69920
2022.3.2,77502
2022.3.3,77182
2022.3.4,78189
2022.3.5,66375
2022.3.6,64675
2022.3.7,77345
2022.3.8,76762
2022.3.9,67781
2022.3.10,73841
2022.3.11,74509
2022.3.12,62114
2022.3.13,61436
2022.3.14,76789
2022.3.15,71988
2022.3.16,70966
2022.3.17,75585
2022.3.18,76980
2022.3.19,66838
2022.3.20,62882
2022.3.21,74381
2022.3.22,73197
2022.3.23,78233
2022.3.24,73156
2022.3.25,71135
2022.3.26,62291
2022.3.27,60623
2022.3.28,70765
2022.3.29,70311
2022.3.30,71112
2022.3.31,70618
2022.4.1,68838
2022.4.2,61732
2022.4.3,60331
2022.4.4,69891
2022.4.5,70446
2022.4.6,69222
2022.4.7,69860
2022.4.8,67293
2022.4.9,60137
2022.4.10,58490
2022.4.11,68821
2022.4.12,69958
2022.4.13,71879
2022.4.14,71334
2022.4.15,67132
2022.4.16,59944
2022.4.17,58749
2022.4.18,67906
2022.4.19,68498
2022.4.20,67702
2022.4.21,68547
2022.4.22,67015
2022.4.23,58909
2022.4.24,58501
2022.4.25,69646
2022.4.26,69997
2022.4.27,67404
2022.4.28,68086
2022.4.29,67684
2022.4.30,58925
2022.5.1,57624
2022.5.2,67357
2022.5.3,68221
2022.5.4,66896
2022.5.5,62398
2022.5.6,65275
2022.5.7,58240
2022.5.8,57573
2022.5.9,68295
2022.5.10,68449
2022.5.11,69284
2022.5.12,69519
2022.5.13,70215
2022.5.14,59523
2022.5.15,58322
2022.5.16,68158
2022.5.17,69598
2022.5.18,69000
2022.5.19,68981
2022.5.20,68019
2022.5.21,60962
2022.5.22,60230
2022.5.23,72122
2022.5.24,72576
2022.5.25,72539
2022.5.26,69479
2022.5.27,68961
2022.5.28,61733
2022.5.29,60948
2022.5.30,73134
2022.5.31,69888
2022.6.1,64790
2022.6.2,71717
2022.6.3,72128
2022.6.4,62408
2022.6.5,58600
2022.6.6,61814
2022.6.7,70522
2022.6.8,68480
2022.6.9,69993
2022.6.10,71317
2022.6.11,62034
2022.6.12,61303
2022.6.13,71248
2022.6.14,71477
2022.6.15,69275
2022.6.16,70925
2022.6.17,73461
2022.6.18,64277
2022.6.19,64404
2022.6.20,77816
2022.6.21,81164
2022.6.22,80941
2022.6.23,83449
2022.6.24,76118
2022.6.25,69554
2022.6.26,68906
2022.6.27,84739
2022.6.28,84057
2022.6.29,84492
2022.6.30,82731
2022.7.1,83309
2022.7.2,74974
2022.7.3,74464
2022.7.4,89337
2022.7.5,90855
2022.7.6,91938
2022.7.7,92990
2022.7.8,86475
2022.7.9,75216
2022.7.10,75168
2022.7.11,86943
2022.7.12,87250
2022.7.13,85034
2022.7.14,85530
2022.7.15,83272
2022.7.16,71327
2022.7.17,70356
2022.7.18,83578
2022.7.19,84631
2022.7.20,85756
2022.7.21,82156
2022.7.22,80509
2022.7.23,70266
2022.7.24,69817
2022.7.25,84338
2022.7.26,87347
2022.7.27,85507
2022.7.28,87405
2022.7.29,87601
2022.7.30,76651
2022.7.31,72224
2022.8.1,80055
2022.8.2,77981
2022.8.3,81174
2022.8.4,85866
2022.8.5,86550
2022.8.6,80391
2022.8.7,78998
2022.8.8,89263
2022.8.9,88479
2022.8.10,85666
2022.8.11,85488
2022.8.12,85622
2022.8.13,73971
2022.8.14,74228
2022.8.15,80123
2022.8.16,86440
2022.8.17,84518
2022.8.18,83585
2022.8.19,86684
2022.8.20,76241
2022.8.21,73895
2022.8.22,86842
2022.8.23,86792
2022.8.24,79100
2022.8.25,79448
2022.8.26,77935
2022.8.27,64721
2022.8.28,64155
2022.8.29,75328
2022.8.30,77097
2022.8.31,74990
2022.9.1,78089
2022.9.2,77142
2022.9.3,67164
2022.9.4,67901
2022.9.5,79872
2022.9.6,73602
2022.9.7,73807
2022.9.8,67681
2022.9.9,57303
2022.9.10,53936
2022.9.11,57250
2022.9.12,61790
2022.9.13,75687
2022.9.14,76406
2022.9.15,79407
2022.9.16,82122
2022.9.17,71108
2022.9.18,70720
2022.9.19,78589
2022.9.20,73548
2022.9.21,72071
2022.9.22,72184
2022.9.23,70071
2022.9.24,61033
2022.9.25,59920
2022.9.26,71400
2022.9.27,72742
2022.9.28,72806
2022.9.29,73018
2022.9.30,71844
2022.10.1,61848
2022.10.2,59834
2022.10.3,66998
2022.10.4,72544
2022.10.5,70074
2022.10.6,70544
2022.10.7,68983
2022.10.8,59871
2022.10.9,58315
2022.10.10,62700
2022.10.11,70344
2022.10.12,69872
2022.10.13,70316
2022.10.14,69004
2022.10.15,60625
2022.10.16,59248
2022.10.17,70021
2022.10.18,70701
2022.10.19,70250
2022.10.20,70976
2022.10.21,69240
2022.10.22,60433
2022.10.23,58500
2022.10.24,70139
2022.10.25,70495
2022.10.26,70052
2022.10.27,70573
2022.10.28,68956
2022.10.29,59900
2022.10.30,58605
2022.10.31,69769
2022.11.1,69729
2022.11.2,69282
2022.11.3,71242
2022.11.4,70733
2022.11.5,61328
2022.11.6,59724
2022.11.7,71020
2022.11.8,69806
2022.11.9,69966
2022.11.10,69764
2022.11.11,69415
2022.11.12,60675
2022.11.13,60054
2022.11.14,71165
2022.11.15,72431
2022.11.16,71687
2022.11.17,71642
2022.11.18,70458
2022.11.19,60856
2022.11.20,60057
2022.11.21,71811
2022.11.22,74117
2022.11.23,71774
2022.11.24,72420
2022.11.25,70886
2022.11.26,61907
2022.11.27,61147
2022.11.28,74855
2022.11.29,75720
2022.11.30,82117
2022.12.1,83052
2022.12.2,80829
2022.12.3,67989
2022.12.4,67707
2022.12.5,83990
2022.12.6,84058
2022.12.7,82135
2022.12.8,81462
2022.12.9,82223
2022.12.10,67446
2022.12.11,65907
2022.12.12,83311
2022.12.13,85195
2022.12.14,90128
2022.12.15,88874
2022.12.16,89583
2022.12.17,74303
2022.12.18,73852
2022.12.19,91710
2022.12.20,90571
2022.12.21,92698
2022.12.22,92999
2022.12.23,94509
2022.12.24,75010
2022.12.25,71213
2022.12.26,89935
2022.12.27,89282
2022.12.28,88939
2022.12.29,86768
2022.12.30,83307
2022.12.31,68466
2023.1.1,66465
2023.1.2,85269
2023.1.3,87110
2023.1.4,87191
2023.1.5,89012
2023.1.6,86606
2023.1.7,70729
2023.1.8,68090
2023.1.9,84683
2023.1.10,83973
2023.1.11,83078
2023.1.12,82287
2023.1.13,81907
2023.1.14,69388
2023.1.15,69166
2023.1.16,84582
2023.1.17,86815
2023.1.18,85627
2023.1.19,84465
2023.1.20,81244
2023.1.21,68910
2023.1.22,60143
2023.1.23,62575
2023.1.24,72643
2023.1.25,87275
2023.1.26,92613
2023.1.27,89833
2023.1.28,74081
2023.1.29,69956
2023.1.30,83568
2023.1.31,84058
2023.2.1,81652
2023.2.2,83228
2023.2.3,84290
2023.2.4,70005
2023.2.5,67195
2023.2.6,81935
2023.2.7,81585
2023.2.8,81028
2023.2.9,80850
2023.2.10,81340
2023.2.11,67796
2023.2.12,65888
2023.2.13,81235
2023.2.14,79024
2023.2.15,80643
2023.2.16,81126
2023.2.17,79701
2023.2.18,68387
2023.2.19,65618
2023.2.20,78791
2023.2.21,79297
2023.2.22,78537
2023.2.23,76790
2023.2.24,76151
2023.2.25,66816
2023.2.26,64923
2023.2.27,74630
2023.2.28,74655
2023.3.1,69174
2023.3.2,76510
2023.3.3,75363
2023.3.4,64218
2023.3.5,62329
2023.3.6,72424
2023.3.7,72608
2023.3.8,70657
2023.3.9,72032
2023.3.10,68901
2023.3.11,60181
2023.3.12,62216
2023.3.13,72805
2023.3.14,70755
2023.3.15,70533
2023.3.16,72068
2023.3.17,71612
2023.3.18,61605
2023.3.19,60568
2023.3.20,69333
2023.3.21,68985
2023.3.22,68792
2023.3.23,71388
2023.3.24,68133
2023.3.25,60553
2023.3.26,59275
2023.3.27,69047
2023.3.28,69012
2023.3.29,68140
2023.3.30,67833
2023.3.31,65629
2023.4.1,59002
2023.4.1,59002
2023.4.2,58205
2023.4.2,58205
2023.4.3,67649
2023.4.3,67649
2023.4.4,68535
2023.4.4,68535
2023.4.5,72292
2023.4.5,72292
2023.4.6,70688
2023.4.6,70688
2023.4.7,66780
2023.4.7,66780
2023.4.8,59967
2023.4.8,59967
2023.4.9,58648
2023.4.9,58648
2023.4.10,67150
2023.4.10,67150
2023.4.11,69385
2023.4.12,67710
2023.4.13,67686
2023.4.14,67403
2023.4.15,59880
2023.4.16,58530
2023.4.17,67016
2023.4.18,71402
2023.4.19,67904
2023.4.20,69019
2023.4.21,65953
2023.4.22,58620
2023.4.23,57975
2023.4.24,66664
2023.4.25,69358
2023.4.26,66959
2023.4.27,66708
2023.4.28,65812
2023.4.29,59105
2023.4.30,56344
2023.5.1,58849
2023.5.2,66341
2023.5.3,66914
2023.5.4,66972
2023.5.5,61504
2023.5.6,57640
2023.5.7,57038
2023.5.8,65456
2023.5.9,66833
2023.5.10,66339
2023.5.11,67295
2023.5.12,65469
2023.5.13,59028
2023.5.14,58026
2023.5.15,67563
2023.5.16,69942
2023.5.17,69974
2023.5.18,70912
2023.5.19,67914
2023.5.20,60092
2023.5.21,58588
2023.5.22,67579
2023.5.23,67974
2023.5.24,67877
2023.5.25,68519
2023.5.26,68018
2023.5.27,60765
2023.5.28,59003
2023.5.29,65013
2023.5.30,72772
2023.5.31,69289
2023.6.1,71202
2023.6.2,68262
2023.6.3,59502
2023.6.4,59372
2023.6.5,65659
2023.6.6,63781
2023.6.7,69540
2023.6.8,70755
2023.6.9,69747
2023.6.10,61953
2023.6.11,62339
2023.6.12,71512
2023.6.13,72258
2023.6.14,71475
2023.6.15,72139
2023.6.16,72163
2023.6.17,63664
2023.6.18,64094
2023.6.19,79351
2023.6.20,76566
2023.6.21,75890
2023.6.22,73402
2023.6.23,73677
2023.6.24,66496
2023.6.25,66484
2023.6.26,79558
2023.6.27,77801
2023.6.28,79205
2023.6.29,82196
2023.6.30,79294
2023.7.1,69581
2023.7.2,69809
2023.7.3,84023
2023.7.4,83089
2023.7.5,77283
2023.7.6,82268
2023.7.7,82068
2023.7.8,69633
2023.7.9,68423
2023.7.10,82203
2023.7.11,83533
2023.7.12,82046
2023.7.13,84575
2023.7.14,84380
2023.7.15,70903
2023.7.16,68041
2023.7.17,82555
2023.7.18,82615
2023.7.19,80874
2023.7.20,83731
2023.7.21,84221
2023.7.22,72220
2023.7.23,70370
2023.7.24,83062
2023.7.25,83943
2023.7.26,86054
2023.7.27,87033
2023.7.28,85321
2023.7.29,76405
2023.7.30,74605
2023.7.31,80734
2023.8.1,82962
2023.8.2,82699
2023.8.3,85990
2023.8.4,86089
2023.8.5,80221
2023.8.6,79971
2023.8.7,93615
2023.8.8,93299
2023.8.9,89935
2023.8.10,81651
2023.8.11,80549
2023.8.12,69688
2023.8.13,72148
2023.8.14,82760
2023.8.15,80630
2023.8.16,86140
2023.8.17,86794
2023.8.18,88570
2023.8.19,77513
2023.8.20,76867
2023.8.21,91334
2023.8.22,90322
2023.8.23,87971
2023.8.24,86561
2023.8.25,82632
2023.8.26,71966
2023.8.27,71334
2023.8.28,81578
2023.8.29,83947
2023.8.30,81190
2023.8.31,77880
2023.9.1,76397
2023.9.2,68954
2023.9.3,70303
2023.9.4,85567
2023.9.5,85682
2023.9.6,84181
2023.9.7,81665
2023.9.8,78754
2023.9.9,69152
2023.9.10,68207
2023.9.11,81913
2023.9.12,82478
2023.9.13,81364
2023.9.14,80149
2023.9.15,78139
2023.9.16,69043
2023.9.17,67762
2023.9.18,79866
2023.9.19,79704
2023.9.20,79940
2023.9.21,74465
2023.9.22,71935
2023.9.23,63395
2023.9.24,61853
2023.9.25,74249
2023.9.26,74562
2023.9.27,71537
2023.9.28,56740
2023.9.29,52425
2023.9.30,54122
2023.10.1,54323
2023.10.2,57484
2023.10.3,61368
2023.10.4,70315
2023.10.5,68749
2023.10.6,68442
2023.10.7,60894
2023.10.8,58651
2023.10.9,63732
2023.10.10,70604
2023.10.11,70443
2023.10.12,70840
2023.10.13,69448
2023.10.14,60838
2023.10.15,59651
2023.10.16,69274
2023.10.17,69960
2023.10.18,69700
2023.10.19,70985
2023.10.20,67722
2023.10.21,59888
2023.10.22,58718
2023.10.23,69638
2023.10.24,70197
2023.10.25,69653
2023.10.26,70646
2023.10.27,68296
2023.10.28,59753
2023.10.29,58684
2023.10.30,69602
2023.10.31,69878
2023.11.1,69845
2023.11.2,70489
2023.11.3,69323
2023.11.4,61037
2023.11.5,60309
2023.11.6,69757
2023.11.7,70456
2023.11.8,68456
2023.11.9,69833
2023.11.10,70206
2023.11.11,63124
2023.11.12,63156
2023.11.13,75186
2023.11.14,74305
2023.11.15,73401
2023.11.16,78815
2023.11.17,76618
2023.11.18,66148
2023.11.19,62598
2023.11.20,75162
2023.11.21,74025
2023.11.22,73266
2023.11.23,72557
2023.11.24,76598
2023.11.25,66540
2023.11.26,63720
2023.11.27,79861
2023.11.28,78894
2023.11.29,81146
2023.11.30,82716
2023.12.1,81228
2023.12.2,66924
2023.12.3,65368
2023.12.4,79599
2023.12.5,78441
2023.12.6,79102
2023.12.7,77237
2023.12.8,75245
2023.12.9,62483
2023.12.10,61067
2023.12.11,76893
2023.12.12,76995
2023.12.13,75581
2023.12.14,77896
2023.12.15,78513
2023.12.16,70383
2023.12.17,70703
2023.12.18,88869
2023.12.19,88580
2023.12.20,89230
2023.12.21,91556
2023.12.22,91391
2023.12.23,73369
2023.12.24,68643
2023.12.25,71050
2023.12.26,84106
2023.12.27,82383
2023.12.28,81745
2023.12.29,78244
2023.12.30,66025
2023.12.31,63589
